hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
27991384585,Illinois,CITY,City Council,Vienna City Council - Ward 1,2025-04-01,3.7000000000,Won General,null,null
38669198513,Ohio,TOWNSHIP,Town Council,Warren County: Clearcreek Township Trustee,2025-11-04,3.0700000000,Lost General,null,null
40770499445,Georgia,CITY,City Council,LaGrange City Council - District 1B,2025-11-04,3.2500000000,Lost General,626.0000000000,2603.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
40351866248,Connecticut,City,Town Council,Westport Town Meeting Representative - District 6,2025-11-04,null,Won General,null,null
32341173812,Massachusetts,CITY,Town Council,Town Meeting Member,2025-04-08,3.1100000000,Won General,302.0000000000,1400.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
35732958248,Michigan,CITY,City Council,Romulus City Council,2025-11-04,2.6800000000,Lost General,null,null
23394977595,Michigan,LOCAL,Town Council,Macomb County: Armada Township Supervisor,2024-11-05,1.9500000000,Lost General,1672.0000000000,5887.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
31967704608,Texas,LOCAL,School Board,Plemons-Stinnett-Phillips Consolidated Independent School Board - Place 1,2025-05-03,3.3200000000,Lost General,34.0000000000,1000.0000000000
39778190914,Idaho,CITY,City Council,Weiser City Council,2025-11-04,1.3100000000,Won General,null,null
31087401552,Alabama,null,Other,Board Member- North Alabama Electric Cooperative,2025-08-16,null,Lost General,null,null
34906882823,Mississippi,LOCAL,null,Poplarville School Board,2025-11-04,2.1000000000,Not on Ballot,null,null
23774505056,California,LOCAL,School Board,West Contra Costa Unified School Board - Area 2,2024-11-05,3.6000000000,Lost General,4641.0000000000,9749.0000000000
23448977948,New Hampshire,STATE,State House,New Hampshire House of Representatives - District Belknap 6,2024-11-05,0.0600000000,Lost General,2516.0000000000,11309.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22831711094,California,CITY,City Council,Antioch City Council - District 3,2024-11-05,0.9400000000,Lost General,2030.0000000000,9568.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
32317749656,Oregon,LOCAL,Other,Harbor Rural Fire Protection District Board - Position 4,2025-05-20,1.6200000000,Lost General,326.0000000000,701.0000000000
21710002197,Arizona,LOCAL,School Board,Tucson USD 1 School Board,2024-11-05,3.7400000000,Won General,83481.0000000000,316374.0000000000
23374272527,New Jersey,LOCAL,School Board,Hackensack School Board,2024-11-05,4.1200000000,Lost General,6461.0000000000,31380.0000000000
36723753614,Virginia,COUNTY,null,Chesapeake City Treasurer,2025-11-04,2.1000000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23157435147,Vermont,CITY,Judge,Milton Town Justice of the Peace,2024-11-05,5.0000000000,Won General,1937.0000000000,96060.0000000000
38492776580,Ohio,LOCAL,School Board,Lowellville Local School Board,2025-11-04,1.3300000000,Lost General,null,null
39517805437,New Mexico,Local,City Council,City Councilor At Large,2025-11-04,1.0400000000,Lost General,347.0000000000,1749.0000000000
36178056616,Kansas,LOCAL,School Board,Kansas City USD 500 School Board,2025-11-04,0.7600000000,Won General,3600.0000000000,20726.0000000000
30781601562,Texas,CITY,null,Waco City Council - District 5,2025-05-03,2.0600000000,Not on Ballot,null,null
39094415968,Massachusetts,CITY,City Council,Peabody City Council - Ward 6,2025-11-04,1.3200000000,Lost General,933.0000000000,2131.0000000000
32384132232,Massachusetts,CITY,Town Council,Shrewsbury Town Meeting Board - Precinct 2,2025-05-06,3.4500000000,Won General,145.0000000000,1444.0000000000
32859660469,Oregon,LOCAL,Other,"Clatsop Community College Board - Zone 2, Position 2",2025-05-20,3.5600000000,Won General,3990.0000000000,7338.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39137678250,North Carolina,CITY,City Council,Kings Mountain City Council - Ward 3,2025-11-04,null,Won General,null,null
40989412714,Iowa,CITY,City Council,Garnavillo City Council,2025-11-04,null,Won General,null,null
49866221874,Michigan,LOCAL,School Board,Oak Park School Board,2024-11-05,3.7300000000,Won General,5627.0000000000,21062.0000000000
22011489084,Kansas,CITY,City Council,City Council,2024-11-05,null,Won General,265.0000000000,1356.0000000000
38429473188,Ohio,CITY,Town Council,Millersport Village Council,2025-11-04,3.0700000000,Won General,null,null
23158866804,California,LOCAL,School Board,Folsom Cordova Unified School Board - Area 4,2024-11-05,3.6000000000,Won General,2609.0000000000,4863.0000000000
22639121016,Indiana,LOCAL,School Board,Rush County School Board - District 6,2024-11-05,3.6000000000,Lost General,2177.0000000000,5819.0000000000
35598103365,Washington,CITY,City Council,Quincy City Council - Position 5,2025-11-04,2.3900000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
32192549268,Montana,LOCAL,School Board,Bozeman 7 School Board,2025-05-06,5.0000000000,Won General,null,null
38870810180,Ohio,CITY,Town Council,Boston Heights Village Council,2025-11-04,3.0700000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
29302689202,null,Local,Alderman,Alderperson,2025-04-01,2.5700000000,Lost General,134.0000000000,481.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39553871641,New Mexico,LOCAL,School Board,Farmington School Board - District 2,2025-11-04,0.6600000000,Lost General,501.0000000000,1010.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
29537635931,Texas,CITY,City Council,San Antonio City Council - Place 2,2025-05-03,0.3500000000,Lost General,157.0000000000,6425.0000000000
20126333050,Illinois,CITY,Mayor,Hazel Crest Village Mayor,2025-04-01,0.4300000000,Lost General,222.0000000000,1846.0000000000
35219109436,Ohio,CITY,Town Council,Mount Sterling Village Council,2025-11-04,1.5600000000,Won General,null,null
21709960372,Massachusetts,STATE,State House,Massachusetts House of Representatives - 11th Norfolk District,2024-11-05,0.3600000000,Lost General,7644.0000000000,23903.0000000000
37673428316,North Carolina,CITY,Mayor,Oak City Town Mayor,2025-11-04,1.3800000000,Won General,null,null
36991970889,Connecticut,CITY,City Council,Thompson Town First Selectman,2025-11-04,0.5100000000,Not on Ballot,null,null
38958338139,Georgia,null,City Council,Ochlocknee City Council At-large,2025-11-04,1.8700000000,Lost General,42.0000000000,281.0000000000
39276930070,Utah,CITY,Town Council,Genola Town Council,2025-11-04,1.7100000000,Won General,null,null
35867979686,Pennsylvania,CITY,null,McKees Rocks Borough Council - Ward 2,2025-11-04,0.5500000000,Not on Ballot,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39420371769,New York,COUNTY,Mayor,Benson Town Supervisor / Hamilton County Supervisor,2025-11-04,2.9200000000,Won General,null,null
37386981956,Illinois,CITY,Mayor,Palestine Village Mayor,2027-04-06,4.9800000000,Won General,17.0000000000,19.0000000000
25076492697,Minnesota,CITY,City Council,Magnolia City Council,2024-11-05,4.1600000000,Won General,42.0000000000,119.0000000000
36321137813,Kansas,CITY,Mayor,Buhler City Mayor,2025-11-04,0.8000000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39633105551,New Mexico,Local,Town Council,Taos Town Counicl - At Large,2025-11-04,0.8400000000,Lost General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
31710660470,Missouri,LOCAL,School Board,School Board,2025-04-08,0.8300000000,Lost General,10.0000000000,662.0000000000
40070581843,South Carolina,CITY,City Council,Tega Cay City Council,2025-11-04,1.7600000000,Won General,1860.0000000000,5109.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
21460862299,Arizona,LOCAL,School Board,Peoria USD 11 School Board,2024-11-05,3.3700000000,Won General,49789.0000000000,253500.0000000000
23158846608,Michigan,LOCAL,School Board,Holton Public School Board,2024-11-05,2.5100000000,Won General,28.0000000000,155.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
35447225481,Washington,CITY,City Council,Bingen City Council - Position 5,2025-11-04,0.9900000000,Lost General,null,null
39519653779,New Jersey,LOCAL,School Board,Middletown Township School Board,2025-11-04,2.7800000000,Lost General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22702186913,Indiana,LOCAL,School Board,Peru School Board,2024-11-05,4.9900000000,Lost General,1531.0000000000,6755.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
37321282167,New Mexico,null,Town Council,Town Council ,2025-11-04,null,Won General,null,null
23621904711,Minnesota,CITY,City Council,St. Charles City Council,2024-11-05,2.5000000000,Won General,832.0000000000,3290.0000000000
40796165460,Georgia,null,null,stonecrest ,2025-11-04,null,Not on Ballot,null,null
35376197470,New Hampshire,LOCAL,School Board,Manchester School Board - Ward 5,2025-11-04,2.2900000000,Won General,null,null
41600508981,Massachusetts,CITY,City Council,Lynn City Council - At Large,2025-11-04,2.2500000000,Won General,null,null
31122574709,Wisconsin,CITY,Town Council,Luck Village Board,2025-04-01,5.0000000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
34661327746,South Carolina,null,null,Carlisle Senior Care,2025-06-04,null,Cannot Determine,null,null
33254260883,Oregon,LOCAL,Other,Sisters-Camp Sherman Rural Fire Protection District Board - Position 2,2025-05-20,3.6100000000,Lost General,664.0000000000,1694.0000000000
39631434631,Florida,CITY,City Council,Vero Beach City Council,2025-11-04,3.6300000000,Won General,1231.0000000000,2800.0000000000
22871159890,Arkansas,CITY,City Council,"Bryant City Council - Ward 2, Position 2",2024-11-05,1.7800000000,Won General,1406.0000000000,2260.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
37939713604,North Carolina,CITY,Town Council,Elon Town Council,2025-11-04,3.9600000000,Won General,null,null
25088351850,Arkansas,Local,Town Council,Wrightsville Council Member Ward 1 Position 1,2024-11-05,null,Won General,60.0000000000,89.0000000000
39425724555,New Mexico,CITY,Mayor,Eagle Nest Municipality 509 Mayor,2025-11-04,0.4500000000,Lost General,null,null
30356447025,Wisconsin,LOCAL,Town Council,Rock County: La Prairie Town Board,2025-04-01,5.0000000000,Won General,null,null
35484265025,New York,CITY,null,Utica City Council - At Large,2025-11-04,1.5300000000,Not on Ballot,null,null
33680049929,Iowa,LOCAL,School Board,Newton Community School Board,2025-11-04,5.0000000000,Won General,973.0000000000,4093.0000000000
36765599634,Alabama,LOCAL,School Board,Florence City School Board District 4,2025-08-26,2.4600000000,Lost General,null,null
39412815764,Massachusetts,CITY,City Council,Malden City Council - Ward 1,2025-11-04,null,Lost General,null,null
21927514133,Tennessee,CITY,City Council,Clinton City Council - Ward 1,2024-11-05,3.4500000000,Won General,2507.0000000000,3673.0000000000
33384625707,Arkansas,LOCAL,School Board,Conway School Board - At Large,2025-05-20,3.5700000000,Lost General,555.0000000000,886.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
37445243279,North Carolina,CITY,Town Council,Unionville Town Council,2025-11-04,2.3700000000,Lost General,324.0000000000,1756.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
28666258457,Illinois,CITY,Mayor,Sidney Village President,2025-04-01,3.6000000000,Lost General,58.0000000000,178.0000000000
32734364318,Oregon,LOCAL,Other,Rogue River Cemetery Maintenance District Board - Position 1,2025-05-20,5.0000000000,Won General,null,null
36524830534,Ohio,CITY,Town Council,South Bloomfield Village Council,2025-11-04,1.7400000000,Not on Ballot,null,null
23296337769,South Carolina,LOCAL,Utilities Commissioner,Newberry County Soil and Water Conservation District Commission,2024-11-05,4.0300000000,Won General,10319.0000000000,10399.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
29941491979,Illinois,CITY,Utilities Commissioner,Girard Township Highway Commissione,2025-04-01,1.2300000000,Lost General,160.0000000000,411.0000000000
22073089859,Minnesota,COUNTY,County Supervisor,Olmsted County Commission - District 5,2024-11-05,2.3400000000,Lost General,4421.0000000000,10860.0000000000
33929180317,Washington,LOCAL,School Board,Columbia District 206 School Board - District 1,2025-11-04,4.9900000000,Won General,null,null
37136129176,New York,CITY,null,Newburgh City Council - Ward 1,2025-11-04,1.1400000000,Not on Ballot,null,null
38907314520,Ohio,Local,Town Council,Hancock County: Washington Township Trustee,2025-11-04,1.4900000000,Won General,null,null
35841815096,Washington,LOCAL,School Board,Franklin Pierce District 402 School Board - District 2,2025-11-04,1.1700000000,Won General,null,null
22675079227,Mississippi,CITY,City Council,Jackson City Council - Ward 2,2025-06-03,1.8200000000,Not on Ballot,null,null
23542523423,Minnesota,CITY,City Council,North Branch City Council,2024-11-05,2.1100000000,Lost General,1635.0000000000,8335.0000000000
34120531718,New York,CITY,null,New York City Mayor,2025-11-04,0.9800000000,Not on Ballot,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23545275510,Alaska,CITY,Mayor,Fairbanks City Mayor,2025-10-07,1.5100000000,Not on Ballot,null,null
37479393137,Montana,CITY,Town Council,Plains Town Council - Ward 1,2025-11-04,1.8400000000,Lost General,null,null
23655638643,Texas,LOCAL,School Board,Brock Independent School Board - Place 1,2024-11-05,1.7700000000,Lost General,929.0000000000,4498.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
21404729901,Texas,CITY,City Council,Brownsville City Commission - District 3,2025-05-03,1.6700000000,Lost General,774.0000000000,2549.0000000000
25145718170,Michigan,LOCAL,School Board,Allendale Public School Board,2024-11-05,1.7600000000,Won General,4428.0000000000,15069.0000000000
29746520616,Wisconsin,LOCAL,Clerk/Treasurer,Brown County: New Denmark Town Chair,2025-04-01,5.0000000000,Won General,null,null
40725419064,Georgia,CITY,City Council,"Dunwoody City Council - Post 3, District 3",2025-11-04,3.2500000000,Won General,1826.0000000000,3311.0000000000
23959349367,Nebraska,LOCAL,School Board,Mead School Board,2024-11-05,2.1900000000,Lost General,304.0000000000,1414.0000000000
31403441849,Wisconsin,LOCAL,Town Council,Marquette County: Newton Town Board,2025-04-01,5.0000000000,Won General,null,null
21914252341,Minnesota,COUNTY,County Supervisor,Anoka County Commission - District 6,2024-11-05,1.6100000000,Lost General,8067.0000000000,24445.0000000000
38798737329,Ohio,CITY,Town Council,Hartville Village Council,2025-11-04,null,Won General,null,null
38087416081,North Carolina,CITY,City Council,Elizabeth City Council - Ward 2,2025-11-04,3.6200000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
38804935084,Ohio,CITY,City Council,Worthington City Council,2025-11-04,1.1300000000,Won General,3850.0000000000,19600.0000000000
40736984675,null,Local,School Board,Los Alamos School Board - District 2,2025-11-04,0.6600000000,Lost General,null,null
37742607444,Maryland,CITY,City Council,Laurel City Council - At Large,2025-11-04,1.7700000000,Lost General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
30770106529,Illinois,LOCAL,School Board,Center Cass 66 School Board,2025-04-01,2.6900000000,Won General,1182.0000000000,5622.0000000000
32137479471,Massachusetts,LOCAL,School Board,Lenox School Committee,2025-05-05,5.0000000000,Won General,445.0000000000,746.0000000000
38950186566,Michigan,CITY,City Council,Burton City Council,2025-11-04,null,Lost General,null,null
28507112339,Wisconsin,LOCAL,Clerk/Treasurer,Jefferson County: Lake Mills Town Chair,2025-04-01,1.7600000000,Won General,642.0000000000,1104.0000000000
33373141914,Oregon,LOCAL,Other,Crook County Cemetery District Board - Position 2,2025-05-20,5.0000000000,Won General,null,null
22310890162,Minnesota,COUNTY,County Supervisor,Olmsted County Commission - District 1,2024-11-05,3.2000000000,Won General,7216.0000000000,7326.0000000000
38740881545,Alaska,CITY,City Council,Wasilla City Council - Seat E,2025-10-07,1.9700000000,Lost General,null,null
36551990093,Alabama,CITY,City Council,Prattville City Council - District 1,2025-08-26,3.3100000000,Won General,null,null
37767412777,Massachusetts,LOCAL,School Board,Taunton School Committee,2025-11-04,1.9900000000,Lost General,2085.0000000000,49391.0000000000
38947499016,Ohio,TOWNSHIP,Town Council,Erie County: Vermillion Township Trustee,2025-11-04,1.4900000000,Lost General,null,null
32658359989,Pennsylvania,COUNTY,null,Cambria County Magisterial District Judge - District 47-3-01,2025-11-04,0.3700000000,Not on Ballot,null,null
31724541023,New Jersey,STATE,null,New Jersey Governor,2025-11-04,0.5000000000,Not on Ballot,null,null
40724780071,Iowa,CITY,Mayor,Linden City Mayor,2025-11-04,3.4400000000,Lost General,null,null
40700782153,Ohio,CITY,Judge,Portage County Municipal Court Judge,2025-11-04,2.0600000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39497426265,Georgia,Local,City Council,Atlanta City Council - District 11,2025-11-03,1.6500000000,Lost General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23127840681,Minnesota,LOCAL,School Board,Wabasso School Board,2024-11-05,1.3700000000,Lost General,218.0000000000,3709.0000000000
31862770518,Texas,LOCAL,School Board,Lamar Consolidated Independent School Board - District 1,2025-05-03,2.5300000000,Lost General,192.0000000000,613.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
36024327016,Kansas,LOCAL,School Board,Cherokee USD 247 School Board - Position 4,2025-11-04,1.7000000000,Won General,338.0000000000,450.0000000000
32382585511,null,LOCAL,School Board,School Board,2025-05-20,1.3300000000,Lost General,393.0000000000,1491.0000000000
38903604760,Alaska,CITY,Mayor,Kodiak City Mayor,2025-10-07,1.5100000000,Lost General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
31969458033,Texas,CITY,Mayor,Fort Worth City Mayor,2025-05-03,0.3100000000,Lost General,1206.0000000000,39820.0000000000
30545413937,Pennsylvania,CITY,null,Coplay Borough Council,2025-11-04,0.5500000000,Won General,null,null
40054421319,New York,CITY,City Council,Rome City Council - District 5,2025-11-04,1.0800000000,Lost General,null,null
32941295909,Washington,STATE,null,"Washington State Appeals Court Judge - Division 1, District 1-2",2025-11-04,1.0700000000,Not on Ballot,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23421520019,Minnesota,CITY,City Council,Lake Wilson City Council,2024-11-05,5.0000000000,Won General,116.0000000000,239.0000000000
33625653022,Iowa,LOCAL,null,Pleasant Valley School Board - District 1,2025-11-04,2.6400000000,Not on Ballot,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
30311249814,Texas,CITY,null,Parker City Council,2025-05-03,2.2900000000,Lost General,239.0000000000,1991.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23974382258,North Carolina,CITY,Town Council,Jonesville Town Council,2024-11-05,2.5300000000,Lost General,338.0000000000,2013.0000000000
31274706970,Illinois,CITY,Town Council,Midlothian Village Council,2025-04-01,3.6900000000,Lost General,269.0000000000,2326.0000000000
22654741063,New Jersey,LOCAL,School Board,Frankford Township School Board,2024-11-05,2.7600000000,Won General,null,7440.0000000000
32322861690,Oregon,LOCAL,School Board,Bend-La Pine Administrative 1 School Board - Zone 1,2025-05-20,3.5600000000,Won General,15083.0000000000,21997.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23799748880,Minnesota,CITY,Mayor,Olivia City Mayor,2024-11-05,5.0000000000,Won General,1038.0000000000,1084.0000000000
22985147923,South Carolina,LOCAL,Utilities Commissioner,George's Creek Watershed Conservation District Commission,2024-11-05,4.0300000000,Won General,3439.0000000000,3595.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23495813681,California,CITY,City Council,San Mateo City Council - District 4,2024-11-05,4.9900000000,Won General,3675.0000000000,3675.0000000000
23364125346,Kentucky,CITY,City Council,Franklin City Council,2024-11-05,1.8500000000,Lost General,1509.0000000000,9942.0000000000
30940662147,Texas,LOCAL,null,Plano Independent School Board - Place 3,2025-05-03,2.3000000000,Not on Ballot,null,null
22235617461,Florida,CITY,City Council,Winter Springs City Commission - District 1,2024-11-05,1.6200000000,Won General,10372.0000000000,18963.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23898703200,Wyoming,LOCAL,Utilities Commissioner,Albany County Hospital District Board,2024-11-05,4.5800000000,Won General,6227.0000000000,26477.0000000000
36258484148,Kansas,LOCAL,School Board,Fort Scott USD 234 School Board - Position 4,2025-11-04,1.7000000000,Won General,null,null
39138448899,Washington,CITY,City Council,"Aberdeen City Council - Ward 3, Position 5",2025-11-04,4.9800000000,Won General,164.0000000000,176.0000000000
34089491470,Ohio,LOCAL,Town Council,Stark County: Lake Township Trustee,2025-11-04,3.8500000000,Won General,2875.0000000000,9921.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
36031351451,Kansas,CITY,City Council,Mulberry City Council,2025-11-04,1.3000000000,Won General,null,null
31843844674,Texas,CITY,City Council,South Houston City Mayor,2025-04-07,3.3800000000,Won General,719.0000000000,1295.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
41493448736,New York,CITY,null,White Plains City Council,2025-11-04,null,Won General,null,null
38976386218,North Carolina,CITY,City Council,Roxboro City Council,2025-11-04,2.0600000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
31916659310,Texas,CITY,City Council,Lake Worth City Council - Place 4,2025-05-03,4.9900000000,Won General,null,null
37677980689,Massachusetts,CITY,City Council,Newton City Council - Ward 1 (At Large),2025-11-03,null,Won General,null,null
33615242154,Massachusetts,CITY,City Council,Peabody City Council - Ward 3,2025-11-04,0.9100000000,Lost General,197.0000000000,868.0000000000
35847454619,Washington,Local,Town Council,Town Of Metaline Town Council Member No. 2,2025-11-04,2.8600000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22048539735,Rhode Island,CITY,Mayor,Woonsocket City Mayor,2024-11-05,2.1500000000,Lost General,5655.0000000000,11715.0000000000
35253038202,Washington,Local,Other, Fire Rescue Commissioner,2025-08-05,2.7900000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
42490741803,Iowa,CITY,City Council,Clear Lake City Council - At Large,2025-11-04,null,Won General,null,null
39184318037,Georgia,CITY,Mayor,Milledgeville City Mayor,2025-11-04,1.2700000000,Lost General,1095.0000000000,2330.0000000000
32436992521,Oregon,LOCAL,School Board,Marcola 79J School Board - Position 4,2025-05-20,5.0000000000,Won General,null,null
35637379845,Ohio,LOCAL,School Board,Jefferson Local School Board,2025-11-04,2.8800000000,Won General,null,null
23406843272,Minnesota,CITY,City Council,Mora City Council,2024-11-05,4.5700000000,Won General,711.0000000000,2898.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
36797327891,Georgia,CITY,Mayor,Canon City Mayor,2025-11-04,1.6500000000,Not on Ballot,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
31767259235,null,Local,City Council,City Council,2025-04-08,2.3900000000,Lost General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
